stationID,solarSystem,stationName
60011887,Uphallant,Uphallant V - Moon 14 - Federation Navy Assembly Plant
60011890,Iges,Iges I - Federation Navy Assembly Plant
60011893,Stacmon,Stacmon V - Moon 9 - Federation Navy Assembly Plant
60011896,Reblier,Reblier VII - Moon 10 - Federation Navy Assembly Plant
60011899,Scolluzer,Scolluzer VII - Moon 2 - Federation Navy Logistic Support
60011902,Reblier,Reblier VI - Federation Navy Logistic Support
60011905,Masalle,Masalle VI - Moon 9 - Federation Navy Logistic Support
60011908,Sortet,Sortet V - Moon 1 - Federation Navy Assembly Plant
60011911,Reblier,Reblier VII - Moon 4 - Federation Navy Assembly Plant
60011914,Renyn,Renyn IX - Moon 4 - Federal Intelligence Office Logistic Support
60011917,Oursulaert,Oursulaert VII - Moon 2 - Federal Intelligence Office Testing Facilities
60011920,Oursulaert,Oursulaert VII - Moon 4 - Federal Intelligence Office Testing Facilities
60011923,Grinacanne,Grinacanne I - Federal Intelligence Office Assembly Plant
60011926,Decon,Decon VI - Moon 10 - Federal Intelligence Office Assembly Plant
60011929,Aufay,Aufay V - Moon 1 - Federal Intelligence Office Testing Facilities
60011932,Arant,Arant IV - Moon 1 - Federal Intelligence Office Assembly Plant
60011935,Villore,Villore VIII - Moon 7 - Federal Intelligence Office Logistic Support
60011938,Parts,Parts V - Moon 1 - Federal Intelligence Office Assembly Plant
60011941,Haine,Haine III - Moon 2 - Federal Intelligence Office Logistic Support
60011944,Haine,Haine VI - Moon 6 - Federal Intelligence Office Assembly Plant
60011947,Isenan,Isenan X - Moon 7 - Federal Intelligence Office Testing Facilities
60011950,Boystin,Boystin V - Moon 6 - Federal Intelligence Office Assembly Plant
60011953,Pertnineere,Pertnineere VI - Federal Intelligence Office Logistic Support
60011956,Maire,Maire VI - Moon 23 - Federal Intelligence Office Assembly Plant
60011959,Ommare,Ommare VI - Federal Intelligence Office Assembly Plant
60011962,Ommare,Ommare VII - Moon 5 - Federal Intelligence Office Assembly Plant
60011965,Cat,Cat VI - Moon 7 - Federal Intelligence Office Logistic Support
60011968,Ignebaener,Ignebaener VI - Moon 1 - Federal Intelligence Office Logistic Support
60011971,Aeschee,Aeschee VI - Moon 4 - Federal Intelligence Office Logistic Support
60011974,Ignebaener,Ignebaener IV - Federal Intelligence Office Logistic Support
60011977,Eglennaert,Eglennaert I - Moon 14 - Federal Intelligence Office Assembly Plant
60011980,Eglennaert,Eglennaert I - Moon 4 - Federal Intelligence Office Logistic Support
60011983,Auvergne,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant
60011986,Arasare,Arasare V - Moon 7 - Federal Intelligence Office Assembly Plant
60011989,Vecodie,Vecodie II - Federal Intelligence Office Testing Facilities
60011992,Yvaeroure,Yvaeroure X - Moon 14 - Federal Intelligence Office Assembly Plant
60011995,Bereye,Bereye VI - Federal Intelligence Office Assembly Plant
60011998,Halle,Halle VII - Moon 6 - Federal Intelligence Office Assembly Plant
60012001,Junsoraert,Junsoraert VI - Moon 1 - Federal Intelligence Office Assembly Plant
60012004,Luminaire,Luminaire VII (Caldari Prime) - Moon 1 - Federation Customs Testing Facilities
60012007,Luminaire,Luminaire VII (Caldari Prime) - Moon 5 - Federation Customs Assembly Plant
60012010,Renyn,Renyn IX - Federation Customs Assembly Plant
60012013,Oursulaert,Oursulaert IX - Federation Customs Testing Facilities
60012016,Aunsou,Aunsou II - Moon 1 - Federation Customs Assembly Plant
60012019,Aunsou,Aunsou III - Moon 4 - Federation Customs Assembly Plant
60012022,Reynire,Reynire VIII - Moon 2 - Federation Customs Logistic Support
60012025,Aunsou,Aunsou III - Moon 1 - Federation Customs Assembly Plant
60012028,Ignoitton,Ignoitton V - Moon 13 - Federation Customs Logistic Support
60012031,Direrie,Direrie I - Federation Customs Logistic Support
60012034,Carrou,Carrou III - Moon 7 - Federation Customs Logistic Support
60012037,Direrie,Direrie V - Moon 19 - Federation Customs Logistic Support
60012040,Misneden,Misneden IV - Moon 2 - Federation Customs Testing Facilities
60012043,Foves,Foves VII - Moon 10 - Federation Customs Assembly Plant
60012046,Foves,Foves VII - Moon 4 - Federation Customs Assembly Plant
60012049,Basgerin,Basgerin V - Moon 1 - Federation Customs Testing Facilities
60012052,Gerper,Gerper VI - Moon 7 - Federation Customs Testing Facilities
60012055,Torvi,Torvi VII - Moon 1 - Federation Customs Logistic Support
60012058,Mya,Mya IV - Moon 2 - Federation Customs Testing Facilities
60012061,Azer,Azer VI - Moon 3 - Federation Customs Assembly Plant
60012064,Costolle,Costolle III - Moon 1 - Federation Customs Logistic Support
60012067,Murethand,Murethand VIII - Moon 2 - Federation Customs Assembly Plant
60012070,Melmaniel,Melmaniel VIII - Moon 11 - Federation Customs Assembly Plant
60012073,Melmaniel,Melmaniel VI - Moon 5 - Federation Customs Assembly Plant
60012076,Octanneve,Octanneve V - Moon 1 - Federation Customs Assembly Plant
60012079,Octanneve,Octanneve III - Moon 1 - Federation Customs Logistic Support
60012082,Octanneve,Octanneve III - Federation Customs Assembly Plant
60012085,Octanneve,Octanneve IV - Federation Customs Assembly Plant
60012088,Grispire,Grispire I - Federation Customs Logistic Support
60012091,Pelille,Pelille III - Moon 5 - Federation Customs Assembly Plant
60012094,Vivanier,Vivanier VI - Moon 8 - Federation Customs Assembly Plant
60012097,Vivanier,Vivanier II - Federation Customs Assembly Plant
60012100,Ekuenbiron,Ekuenbiron VII - Moon 12 - Federation Customs Logistic Support
60012103,Luse,Luse VI - Moon 1 - Federation Customs Assembly Plant
60012106,Ekuenbiron,Ekuenbiron VI - Federation Customs Logistic Support
60012109,Eletta,Eletta IX - Federation Customs Assembly Plant
60012112,Thelan,Thelan VI - Moon 8 - Federation Customs Testing Facilities
60012115,Lamadent,Lamadent I - Federation Customs Logistic Support
60012118,Rorsins,Rorsins IV - Moon 1 - Federation Customs Testing Facilities
60012121,Rorsins,Rorsins II - Moon 1 - Federation Customs Testing Facilities
60012124,Sasta,Sasta VI - Moon 3 - Ammatar Fleet Assembly Plant
60012127,Yuzier,Yuzier V - Moon 1 - Ammatar Fleet Assembly Plant
60012130,Hothomouh,Hothomouh VII - Moon 2 - Ammatar Fleet Assembly Plant
60012133,Gamis,Gamis X - Ammatar Fleet Logistic Support
60012136,Dysa,Dysa II - Ammatar Fleet Assembly Plant
60012139,Serad,Serad IV - Moon 12 - Ammatar Fleet Logistic Support
60012142,Gelhan,Gelhan IX - Moon 6 - Ammatar Fleet Assembly Plant
60012145,Jarizza,Jarizza II - Moon 1 - Ammatar Fleet Assembly Plant
60012148,Salashayama,Salashayama VII - Moon 8 - Ammatar Fleet Logistic Support
60012151,Thiarer,Thiarer VII - Moon 4 - Ammatar Fleet Assembly Plant
60012154,Radima,Radima VIII - Moon 1 - Ammatar Fleet Testing Facilities
60012157,Alkez,Alkez VII - Moon 3 - Ammatar Fleet Testing Facilities
60012160,Camal,Camal IX - Ammatar Fleet Testing Facilities
60012163,Faspera,Faspera I - Ammatar Fleet Testing Facilities
60012166,Assah,Assah VII - Moon 7 - Ammatar Fleet Assembly Plant
60012169,Nakah,Nakah IV - Moon 1 - Ammatar Fleet Logistic Support
60012172,Uzistoon,Uzistoon VII - Moon 15 - Ammatar Fleet Assembly Plant
60012175,Uzistoon,Uzistoon VI - Moon 3 - Ammatar Fleet Assembly Plant
60012178,Aranir,Aranir VIII - Moon 8 - Ammatar Fleet Logistic Support
60012181,Ishkad,Ishkad VIII - Ammatar Fleet Testing Facilities
60012184,K-MGJ7,K-MGJ7 IV - Moon 11 - Archangels Testing Facilities
60012187,H-ADOC,H-ADOC IV - Moon 12 - Archangels Logistic Support
60012190,K-MGJ7,K-MGJ7 IV - Moon 4 - Archangels Testing Facilities
60012193,PO4F-3,PO4F-3 VI - Moon 4 - Archangels Assembly Plant
60012196,D87E-A,D87E-A VII - Moon 16 - Archangels Assembly Plant
60012199,V7D-JD,V7D-JD IX - Moon 17 - Archangels Assembly Plant
60012202,HLW-HP,HLW-HP VI - Moon 1 - Archangels Assembly Plant
60012205,HLW-HP,HLW-HP III - Moon 3 - Archangels Assembly Plant
60012208,RA-NXN,RA-NXN I - Archangels Assembly Plant
60012211,CL-85V,CL-85V IX - Moon 2 - Archangels Assembly Plant
60012214,K-QWHE,K-QWHE V - Moon 4 - Archangels Assembly Plant
60012217,AAM-1A,AAM-1A II - Moon 11 - Archangels Testing Facilities
60012220,ES-UWY,ES-UWY VI - Archangels Logistic Support
60012223,Y-DW5K,Y-DW5K IV - Moon 5 - Archangels Logistic Support
60012226,S1DP-Y,S1DP-Y IX - Moon 17 - Archangels Testing Facilities
60012229,CL-1JE,CL-1JE III - Archangels Assembly Plant
60012232,BPK-XK,BPK-XK V - Moon 20 - Archangels Logistic Support
60012235,G-0Q86,G-0Q86 V - Moon 5 - Archangels Logistic Support
60012238,Doril,Doril I - Archangels Assembly Plant
60012241,Hemin,Hemin VII - Moon 12 - Archangels Logistic Support
60012244,Jorund,Jorund VI - Archangels Assembly Plant
60012247,Serpentis Prime,Serpentis Prime II - Archangels Testing Facilities
60012250,MN5N-X,MN5N-X VII - Moon 5 - Archangels Assembly Plant
60012253,MN5N-X,MN5N-X VIII - Moon 15 - Archangels Assembly Plant
60012256,Yulai,Yulai IX - CONCORD Bureau
60012259,Tekaima,Tekaima I - Moon 1 - CONCORD Bureau
60012262,Kemerk,Kemerk V - Moon 10 - CONCORD Bureau
60012265,Pakhshi,Pakhshi IX - Moon 20 - CONCORD Bureau
60012268,Tekaima,Tekaima V - Moon 9 - CONCORD Assembly Plant
60012271,Yulai,Yulai VIII - Moon 10 - CONCORD Logistic Support
60012274,Lumegen,Lumegen IV - Moon 2 - CONCORD Academy
60012277,Geffur,Geffur VII - Moon 8 - CONCORD Bureau
60012280,Tratokard,Tratokard II - Moon 1 - CONCORD Bureau
60012283,Lumegen,Lumegen III - CONCORD Academy
60012286,Hilfhurmur,Hilfhurmur VIII - Moon 6 - CONCORD Logistic Support
60012289,Oppold,Oppold III - CONCORD Assembly Plant
60012292,Asabona,Asabona IX - Moon 5 - CONCORD Bureau
60012295,Sooma,Sooma X - CONCORD Academy
60012298,Shamahi,Shamahi IX - Moon 12 - CONCORD Bureau
60012301,Sendaya,Sendaya V - CONCORD Bureau
60012304,Chidah,Chidah V - CONCORD Assembly Plant
60012307,Chidah,Chidah VIII - Moon 17 - CONCORD Assembly Plant
60012310,Mastakomon,Mastakomon V - CONCORD Bureau
60012313,Uchoshi,Uchoshi I - CONCORD Bureau
60012316,Mastakomon,Mastakomon IX - CONCORD Bureau
60012319,Mastakomon,Mastakomon VIII - Moon 1 - CONCORD Bureau
60012322,Uchoshi,Uchoshi IX - Moon 2 - CONCORD Assembly Plant
60012325,Mastakomon,Mastakomon IX - Moon 2 - CONCORD Assembly Plant
60012328,Vellaine,Vellaine V - Moon 2 - CONCORD Bureau
60012331,Autaris,Autaris VIII - Moon 5 - CONCORD Bureau
60012334,Jan,Jan VI - Moon 21 - CONCORD Academy
60012337,Arvasaras,Arvasaras IV - Moon 15 - CONCORD Academy
60012340,Autaris,Autaris IV - CONCORD Assembly Plant
60012343,Autaris,Autaris I - CONCORD Assembly Plant
60012346,Brundakur,Brundakur IV - Moon 1 - CONCORD Bureau
60012349,Stirht,Stirht VII - Moon 14 - CONCORD Bureau
60012352,Nedegulf,Nedegulf VII - Moon 4 - CONCORD Academy
60012355,Arlulf,Arlulf III - Moon 10 - CONCORD Bureau
60012358,Arlulf,Arlulf VI - Moon 1 - CONCORD Assembly Plant
60012361,Arlulf,Arlulf III - Moon 11 - CONCORD Assembly Plant
60012364,Adeel,Adeel VIII - Moon 1 - CONCORD Treasury
60012367,Olide,Olide VI - Moon 10 - CONCORD Bureau
60012370,Olide,Olide VI - Moon 14 - CONCORD Bureau
60012373,Groothese,Groothese X - Moon 13 - CONCORD Bureau
60012376,Mormelot,Mormelot I - CONCORD Testing Facilities
60012379,Olide,Olide IV - Moon 7 - CONCORD Assembly Plant
60012382,Haimeh,Haimeh IX - Moon 16 - CONCORD Bureau
60012385,Mishi,Mishi VII - Moon 4 - CONCORD Bureau
60012388,Pahineh,Pahineh V - Moon 1 - CONCORD Bureau
60012391,Chibi,Chibi VI - Moon 15 - CONCORD Treasury
60012394,Avada,Avada V - CONCORD Assembly Plant
60012397,Mishi,Mishi VIII - CONCORD Assembly Plant
60012400,Ipref,Ipref IV - Moon 5 - CONCORD Bureau
60012403,Neyi,Neyi VII - Moon 7 - CONCORD Academy
60012406,Kihtaled,Kihtaled VIII - CONCORD Bureau
60012409,Kihtaled,Kihtaled VIII - Moon 17 - CONCORD Bureau
60012412,Agil,Agil VI - Moon 2 - CONCORD Logistic Support
60012415,Ipref,Ipref II - Moon 1 - CONCORD Assembly Plant
60012418,Klingt,Klingt III - CONCORD Bureau
60012421,Aeditide,Aeditide V - CONCORD Bureau
60012424,Egbinger,Egbinger XII - CONCORD Academy
60012427,Egbinger,Egbinger V - CONCORD Treasury
60012430,Klingt,Klingt VIII - CONCORD Logistic Support
60012433,Klingt,Klingt IX - CONCORD Assembly Plant
60012436,Barleguet,Barleguet IV - Moon 2 - CONCORD Bureau
60012439,Aulbres,Aulbres X - Moon 2 - CONCORD Bureau
60012442,Aulbres,Aulbres VII - CONCORD Bureau
60012445,Aulbres,Aulbres X - CONCORD Bureau
60012448,Aulbres,Aulbres VII - Moon 16 - CONCORD Assembly Plant
60012451,Aulbres,Aulbres V - Moon 4 - CONCORD Logistic Support
60012454,Half,Half VII - Moon 1 - CONCORD Bureau
60012457,Istodard,Istodard IX - Moon 5 - CONCORD Bureau
60012460,Istodard,Istodard IX - Moon 16 - CONCORD Bureau
60012463,Hedaleolfarber,Hedaleolfarber VII - Moon 17 - CONCORD Treasury
60012466,Altbrard,Altbrard IX - Moon 8 - CONCORD Testing Facilities
60012469,Half,Half VII - Moon 4 - CONCORD Assembly Plant
60012472,Zatamaka,Zatamaka XI - CONCORD Bureau
60012475,Rannoze,Rannoze V - Moon 8 - CONCORD Bureau
60012478,Zatamaka,Zatamaka VII - Moon 2 - CONCORD Bureau
60012481,Zatamaka,Zatamaka X - Moon 2 - CONCORD Bureau
60012484,Keproh,Keproh VIII - Moon 3 - CONCORD Assembly Plant
60012487,Rannoze,Rannoze VII - Moon 2 - CONCORD Assembly Plant
60012490,Goinard,Goinard IV - Moon 2 - CONCORD Bureau
60012493,Esmes,Esmes IV - Moon 2 - CONCORD Treasury
60012496,Lermireve,Lermireve VIII - Moon 15 - CONCORD Treasury
60012499,Goinard,Goinard III - Moon 2 - CONCORD Bureau
60012502,Assiettes,Assiettes IV - Moon 1 - CONCORD Logistic Support
60012505,Raeghoscon,Raeghoscon VIII - CONCORD Logistic Support
60012508,Hatakani,Hatakani VI - Moon 10 - CONCORD Bureau
60012511,Yashunen,Yashunen VII - CONCORD Bureau
60012514,Yashunen,Yashunen VII - Moon 2 - CONCORD Bureau
60012517,Hatakani,Hatakani VI - CONCORD Bureau
60012520,Iivinen,Iivinen VIII - Moon 10 - CONCORD Assembly Plant
60012523,Tennen,Tennen VIII - Moon 4 - CONCORD Assembly Plant
60012526,Tanoo,Tanoo V - Moon 1 - Ammatar Consulate Bureau
60012529,Khankenirdia,Khankenirdia V - Moon 17 - Ammatar Consulate Academy
60012532,Jarizza,Jarizza VI - Moon 1 - Ammatar Consulate Bureau
60012535,Bayuka,Bayuka VI - Moon 1 - Ammatar Consulate Bureau
60012538,Kehrara,Kehrara VI - Moon 9 - Ammatar Consulate Bureau
60012541,Fovihi,Fovihi V - Ammatar Consulate Bureau
60012544,Hasiari,Hasiari VIII - Moon 4 - Ammatar Consulate Bureau
60012547,Chidah,Chidah VII - Moon 10 - Ammatar Consulate Bureau
60012550,Berta,Berta VI - Moon 19 - Ammatar Consulate Bureau
60012553,Tidacha,Tidacha VIII - Moon 13 - Ammatar Consulate Bureau
60012556,6NJ8-V,6NJ8-V VII - Moon 2 - Guristas Logistic Support
60012559,Y-4CFK,Y-4CFK V - Moon 17 - Guristas Testing Facilities
60012562,N5Y-4N,N5Y-4N VII - Moon 20 - Guristas Logistic Support
60012565,K3JR-J,K3JR-J VIII - Guristas Assembly Plant
60012568,H-PA29,H-PA29 V - Moon 1 - Guristas Assembly Plant
60012571,H-PA29,H-PA29 IV - Moon 2 - Guristas Assembly Plant
60012574,P-VYVL,P-VYVL VII - Moon 1 - Guristas Assembly Plant
60012577,PF-QHK,PF-QHK VII - Moon 6 - Guristas Logistic Support
60012580,5ZXX-K,5ZXX-K V - Moon 17 - Mordu's Legion Testing Facilities
60012583,4C-B7X,4C-B7X VIII - Moon 1 - Outer Ring Excavations Mining Outpost
60012586,4C-B7X,4C-B7X VI - Moon 1 - Outer Ring Excavations Refinery
60012589,NM-OEA,NM-OEA V - Moon 4 - Outer Ring Excavations Mining Outpost
60012592,NM-OEA,NM-OEA VI - Moon 23 - Outer Ring Excavations Mining Outpost
60012595,X-7OMU,X-7OMU IV - Moon 3 - Sisters of EVE Academy
60012598,J-CIJV,J-CIJV VII - Moon 14 - Sisters of EVE Bureau
60012601,ROIR-Y,ROIR-Y II - Sisters of EVE Bureau
60012604,Lisbaetanne,Lisbaetanne IV - Moon 15 - Sisters of EVE Bureau
60012607,Arnon,Arnon IX - Moon 3 - Sisters of EVE Bureau
60012610,Aeschee,Aeschee X - Moon 20 - Sisters of EVE Academy
60012613,Apanake,Apanake VIII - Moon 8 - Sisters of EVE Bureau
60012616,Sheroo,Sheroo X - Moon 3 - Sisters of EVE Bureau
60012619,Sigga,Sigga VIII - Moon 15 - Sisters of EVE Bureau
60012622,Traun,Traun X - Moon 6 - Sisters of EVE Bureau
60012625,Lanngisi,Lanngisi III - Moon 2 - Sisters of EVE Bureau
60012628,Inder,Inder VII - Moon 11 - Sisters of EVE Bureau
60012631,Odebeinn,Odebeinn III - Moon 10 - Sisters of EVE Academy
60012634,Erindur,Erindur VI - Moon 1 - Sisters of EVE Academy
60012637,Erindur,Erindur VII - Moon 2 - Sisters of EVE Academy
60012640,Olin,Olin II - Moon 13 - Sisters of EVE Bureau
60012643,Shapisin,Shapisin I - Sisters of EVE Bureau
60012646,Simela,Simela IV - Moon 7 - Sisters of EVE Academy
60012649,Athinard,Athinard IV - Sisters of EVE Bureau
60012652,Gicodel,Gicodel VII - Moon 14 - Sisters of EVE Bureau
60012655,Quier,Quier IV - Moon 27 - Sisters of EVE Treasury
60012658,Pochelympe,Pochelympe VII - Moon 2 - Sisters of EVE Bureau
60012661,Pochelympe,Pochelympe IX - Sisters of EVE Bureau
60012664,Toustain,Toustain V - Moon 7 - Sisters of EVE Bureau
60012667,Osmon,Osmon II - Moon 1 - Sisters of EVE Bureau
60012670,Airaken,Airaken V - Moon 1 - Sisters of EVE Academy
60012673,Airaken,Airaken VI - Moon 1 - Sisters of EVE Bureau
60012676,Vivanier,Vivanier VII - Moon 24 - Sisters of EVE Bureau
60012679,Vivanier,Vivanier VII - Moon 5 - Sisters of EVE Bureau
60012682,Dour,Dour VIII - Moon 1 - Sisters of EVE Academy
60012685,Lour,Lour VIII - Moon 1 - Sisters of EVE Bureau
60012688,Boystin,Boystin V - Moon 7 - Sisters of EVE Bureau
60012691,Octanneve,Octanneve V - Sisters of EVE Bureau
60012694,Efu,Efu VII - Sisters of EVE Bureau
60012697,Tisot,Tisot VI - Sisters of EVE Bureau
60012700,Efu,Efu V - Moon 12 - Sisters of EVE Bureau
60012703,Naguton,Naguton VIII - Moon 1 - Sisters of EVE Academy
60012706,Amod,Amod VII - Moon 1 - Sisters of EVE Academy
60012709,Fahruni,Fahruni XII - Sisters of EVE Bureau
60012712,Akkilen,Akkilen VIII - Moon 5 - Sisters of EVE Bureau
60012715,Soshin,Soshin II - Sisters of EVE Bureau
60012718,Vattuolen,Vattuolen X - Moon 15 - Sisters of EVE Bureau
60012721,Rens,Rens VII - Moon 20 - Sisters of EVE Bureau
60012724,Rens,Rens VII - Moon 21 - Sisters of EVE Bureau
60012727,Rens,Rens VII - Moon 19 - Sisters of EVE Bureau
60012730,FDZ4-A,FDZ4-A VIII - Moon 3 - Society of Conscious Thought School
60012733,FDZ4-A,FDZ4-A IX - Moon 6 - Society of Conscious Thought School
60012736,Yulai,Yulai III - Moon 1 - Secure Commerce Commission Investment Bank
60012739,Tar,Tar III - Secure Commerce Commission Investment Bank
60012742,H-ADOC,H-ADOC VII - Moon 12 - Salvation Angels Warehouse
60012745,G-G78S,G-G78S VII - Salvation Angels Chemical Refinery
60012748,V-IUEL,V-IUEL VII - Moon 15 - Salvation Angels Warehouse
60012751,5E-VR8,5E-VR8 I - Moon 10 - Salvation Angels Chemical Refinery
60012754,XX9-WV,XX9-WV VII - Moon 3 - Salvation Angels Trading Post
60012757,HLW-HP,HLW-HP VI - Moon 10 - Salvation Angels Chemical Refinery
60012760,MDD-79,MDD-79 VIII - Moon 15 - Salvation Angels Warehouse
60012763,K-QWHE,K-QWHE VI - Moon 10 - Salvation Angels Chemical Refinery
60012766,M-N7WD,M-N7WD VIII - Moon 18 - Salvation Angels Trading Post
60012769,QFEW-K,QFEW-K IV - Salvation Angels Chemical Refinery
60012772,LJ-YSW,LJ-YSW VI - Moon 14 - Salvation Angels Trading Post
60012775,CL-1JE,CL-1JE V - Moon 15 - Salvation Angels Chemical Refinery
60012778,Litom,Litom III - Salvation Angels Trading Post
60012781,Doril,Doril V - Moon 1 - Salvation Angels Chemical Refinery
60012784,A-1CON,A-1CON X - Moon 2 - Salvation Angels Warehouse
60012787,WY-9LL,WY-9LL IX - Moon 1 - Salvation Angels Reprocessing Facility
60012790,Oyonata,Oyonata IV - Moon 1 - Amarr Navy Assembly Plant
60012793,Sahtogas,Sahtogas IV - Moon 2 - Amarr Navy Logistic Support
60012796,G-G78S,G-G78S X - Moon 11 - Serpentis Corporation Chemical Refinery
60012799,OSY-UD,OSY-UD IX - Moon 16 - Serpentis Corporation Chemical Storage
60012802,G-G78S,G-G78S XI - Moon 7 - Serpentis Corporation Chemical Refinery
60012805,PO4F-3,PO4F-3 VI - Moon 18 - Serpentis Corporation Chemical Refinery
60012808,PO4F-3,PO4F-3 VI - Moon 7 - Serpentis Corporation Chemical Refinery
60012811,PO4F-3,PO4F-3 V - Moon 10 - Serpentis Corporation Chemical Refinery
60012814,HLW-HP,HLW-HP VI - Moon 14 - Serpentis Corporation Chemical Refinery
60012817,HLW-HP,HLW-HP III - Moon 5 - Serpentis Corporation Chemical Refinery
60012820,HLW-HP,HLW-HP IV - Moon 1 - Serpentis Corporation Chemical Refinery
60012823,K-QWHE,K-QWHE VII - Moon 11 - Serpentis Corporation Chemical Refinery
60012826,K-QWHE,K-QWHE VI - Moon 15 - Serpentis Corporation Chemical Refinery
60012829,CL-85V,CL-85V V - Serpentis Corporation Chemical Storage
60012832,QFEW-K,QFEW-K V - Moon 1 - Serpentis Corporation Chemical Refinery
60012835,S1DP-Y,S1DP-Y VIII - Moon 15 - Serpentis Corporation Reprocessing Facility
60012838,CVY-UC,CVY-UC IX - Moon 17 - Serpentis Corporation Reprocessing Facility
60012841,LJ-YSW,LJ-YSW IV - Moon 2 - Serpentis Corporation Reprocessing Facility
60012844,CL-1JE,CL-1JE V - Moon 1 - Serpentis Corporation Chemical Refinery
60012847,CL-1JE,CL-1JE V - Moon 3 - Serpentis Corporation Chemical Refinery
60012850,Utopia,Utopia VI - Moon 6 - Serpentis Corporation Chemical Refinery
60012853,Utopia,Utopia VI - Moon 12 - Serpentis Corporation Chemical Refinery
60012856,Jorund,Jorund VII - Moon 2 - Serpentis Corporation Chemical Refinery
60012859,Serpentis Prime,Serpentis Prime VIII - Moon 2 - Serpentis Corporation Chemical Refinery
60012862,A-1CON,A-1CON X - Moon 10 - Serpentis Corporation Chemical Storage
60012865,WY-9LL,WY-9LL IX - Moon 1 - Serpentis Corporation Reprocessing Facility
60012868,H-ADOC,H-ADOC IV - Moon 1 - Guardian Angels Assembly Plant
60012871,UW9B-F,UW9B-F X - Guardian Angels Logistic Support
60012874,D87E-A,D87E-A VII - Moon 6 - Guardian Angels Assembly Plant
60012877,PO4F-3,PO4F-3 V - Moon 6 - Guardian Angels Assembly Plant
60012880,HLW-HP,HLW-HP VI - Moon 7 - Guardian Angels Assembly Plant
60012883,RA-NXN,RA-NXN VII - Moon 18 - Guardian Angels Assembly Plant
60012886,YKE4-3,YKE4-3 III - Moon 1 - Guardian Angels Testing Facilities
60012889,CL-85V,CL-85V VI - Moon 8 - Guardian Angels Assembly Plant
60012892,QFEW-K,QFEW-K VI - Moon 1 - Guardian Angels Assembly Plant
60012895,QFEW-K,QFEW-K IV - Guardian Angels Assembly Plant
60012898,G-0Q86,G-0Q86 VII - Moon 1 - Guardian Angels Assembly Plant
60012901,J4UD-J,J4UD-J VI - Moon 3 - Guardian Angels Testing Facilities
60012904,Litom,Litom XI - Moon 2 - Guardian Angels Assembly Plant
60012907,Hemin,Hemin VII - Moon 15 - Guardian Angels Logistic Support
60012910,YZ-LQL,YZ-LQL VI - Moon 19 - Guardian Angels Logistic Support
60012913,YZ-LQL,YZ-LQL VII - Moon 1 - Guardian Angels Assembly Plant
60012916,Yulai,Yulai VIII - Moon 12 - DED Logistic Support
60012919,Tarta,Tarta IX - Moon 14 - DED Assembly Plant
60012922,Yulai,Yulai X - DED Assembly Plant
60012925,Sortet,Sortet VI - Moon 5 - DED Logistic Support
60012928,Reblier,Reblier VIII - Moon 7 - DED Logistic Support
60012931,Scolluzer,Scolluzer VI - DED Logistic Support
60012934,Ruchy,Ruchy I - DED Testing Facilities
60012937,Mamenkhanar,Mamenkhanar IX - Moon 11 - DED Logistic Support
60012940,Neziel,Neziel I - DED Assembly Plant
60012943,Maspah,Maspah V - Moon 6 - DED Assembly Plant
60012946,Maspah,Maspah IV - Moon 7 - DED Assembly Plant
60012949,Juddi,Juddi VII - DED Logistic Support
60012952,Esteban,Esteban VIII - Moon 4 - DED Logistic Support
60012955,Nalu,Nalu VII - Moon 7 - DED Testing Facilities
60012958,Sahdil,Sahdil III - DED Logistic Support
60012961,Perdan,Perdan VI - Moon 16 - DED Testing Facilities
60012964,Asesamy,Asesamy VI - Moon 8 - DED Assembly Plant
60012967,Hostni,Hostni VII - Moon 18 - DED Assembly Plant
60012970,Evati,Evati IX - Moon 1 - DED Assembly Plant
60012973,Lasleinur,Lasleinur VI - Moon 17 - DED Assembly Plant
60012976,Todifrauan,Todifrauan VII - Moon 8 - DED Assembly Plant
60012979,Hilaban,Hilaban II - Moon 5 - DED Testing Facilities
60012982,Pimebeka,Pimebeka VII - Moon 13 - DED Logistic Support
60012985,Tash-Murkon Prime,Tash-Murkon Prime III - Moon 1 - DED Assembly Plant
60012988,Raneilles,Raneilles V - Moon 2 - DED Assembly Plant
60012991,Raneilles,Raneilles III - DED Assembly Plant
60012994,Eletta,Eletta VII - Moon 7 - DED Logistic Support
60012997,Defsunun,Defsunun IV - Moon 1 - DED Assembly Plant
60013000,Jerhesh,Jerhesh VI - Moon 11 - DED Logistic Support
60013003,Nalnifan,Nalnifan IV - Moon 2 - DED Assembly Plant
60013006,Gelhan,Gelhan V - Moon 10 - DED Logistic Support
60013009,Gelhan,Gelhan V - Moon 1 - DED Assembly Plant
60013012,Asghatil,Asghatil IX - Moon 3 - DED Assembly Plant
60013015,Nahol,Nahol X - Moon 2 - DED Assembly Plant
60013018,Nahol,Nahol II - Moon 1 - DED Assembly Plant
60013021,Nahol,Nahol IV - DED Assembly Plant
60013024,Kasrasi,Kasrasi IX - Moon 7 - DED Assembly Plant
60013027,Kiereend,Kiereend VII - Moon 3 - DED Assembly Plant
60013030,Rashy,Rashy VI - DED Assembly Plant
60013033,Tividu,Tividu IV - Moon 10 - DED Assembly Plant
60013036,Tividu,Tividu IV - Moon 3 - DED Assembly Plant
